LayingDate,BroodID,SiteNo,SiteName,Season,DaysAfterJan1,VisitDate,Visit,ClutchSize,EggNo,EggRank,EggLength,EggWidth,EggVolume,EggMass,FemaleRing,MaleRing,BellyPointNo,BellyPointAvg,BreastPointNo,BreastPointAvg,TotalPoints,TotalAvgPoints,WingLength,CrossFosteredToday,Crossfostered,YF,YM,YearlingF,YearlingM,Last30Temp,Last30Precip
38505,862,96,Prevondavaux,2005,152,17/06/2005,1,7,5,NA,41.2,30.9,20.59741869,NA,898315,M005299,NA,NA,NA,NA,NA,NA,293,0,0,Older Adult,Older Adult,0,0,13.468,57.7
38507,849,72,Marnand,2005,154,07/07/2005,1,6,4,NA,39.6,31.2,20.18380289,NA,898871,898615,NA,NA,NA,NA,NA,NA,298,0,0,Older Adult,First-year Adult,0,1,13.903,55.6
38507,849,72,Marnand,2005,154,07/07/2005,1,6,5,NA,39.6,31,19.92586556,NA,898871,898615,NA,NA,NA,NA,NA,NA,298,0,0,Older Adult,First-year Adult,0,1,13.903,55.6
38507,849,72,Marnand,2005,154,07/07/2005,1,6,2,NA,39.4,31.3,20.21080069,NA,898871,898615,NA,NA,NA,NA,NA,NA,298,0,0,Older Adult,First-year Adult,0,1,13.903,55.6
38512,818,2,Autavaux Moillets,2005,159,14/07/2005,2,9,8,NA,39.1,30.9,19.54755026,NA,898876,881671,NA,NA,NA,NA,NA,NA,293,0,0,First-year Adult,Older Adult,1,0,14.526,54.7
38512,818,2,Autavaux Moillets,2005,159,14/07/2005,2,9,7,NA,40.6,30.9,20.29745629,NA,898876,881671,NA,NA,NA,NA,NA,NA,293,0,0,First-year Adult,Older Adult,1,0,14.526,54.7
38512,818,2,Autavaux Moillets,2005,159,14/07/2005,2,9,6,NA,39.1,30.9,19.54755026,NA,898876,881671,NA,NA,NA,NA,NA,NA,293,0,0,First-year Adult,Older Adult,1,0,14.526,54.7
38512,818,2,Autavaux Moillets,2005,159,14/07/2005,2,9,5,NA,38.4,31,19.32205146,NA,898876,881671,NA,NA,NA,NA,NA,NA,293,0,0,First-year Adult,Older Adult,1,0,14.526,54.7
38519,842,57,Grandcour Marcuard,2005,166,19/07/2005,1,7,1,NA,37.4,30.1,17.74202618,NA,898884,M005214,NA,NA,NA,NA,NA,NA,300,0,0,First-year Adult,First-year Adult,1,1,15.599,51.7
38519,842,57,Grandcour Marcuard,2005,166,19/07/2005,1,7,3,NA,37.4,29.3,16.8114613,NA,898884,M005214,NA,NA,NA,NA,NA,NA,300,0,0,First-year Adult,First-year Adult,1,1,15.599,51.7
38519,842,57,Grandcour Marcuard,2005,166,19/07/2005,1,7,5,NA,37.2,29.3,16.72156044,NA,898884,M005214,NA,NA,NA,NA,NA,NA,300,0,0,First-year Adult,First-year Adult,1,1,15.599,51.7
38519,842,57,Grandcour Marcuard,2005,166,19/07/2005,1,7,2,NA,36.9,29.7,17.0426799,NA,898884,M005214,NA,NA,NA,NA,NA,NA,300,0,0,First-year Adult,First-year Adult,1,1,15.599,51.7
38519,842,57,Grandcour Marcuard,2005,166,19/07/2005,1,7,4,NA,35.4,29.6,16.23997313,NA,898884,M005214,NA,NA,NA,NA,NA,NA,300,0,0,First-year Adult,First-year Adult,1,1,15.599,51.7
38521,859,86,MuristBas Duruz,2005,168,16/07/2005,1,7,4,NA,38,30.8,18.87485621,NA,898350,898172,NA,NA,NA,NA,NA,NA,288,0,0,First-year Adult,First-year Adult,1,1,16.339,44.4
38521,859,86,MuristBas Duruz,2005,168,16/07/2005,1,7,1,NA,40.5,30.2,19.34049261,NA,898350,898172,NA,NA,NA,NA,NA,NA,288,0,0,First-year Adult,First-year Adult,1,1,16.339,44.4
38521,859,86,MuristBas Duruz,2005,168,16/07/2005,1,7,2,NA,38.1,31.2,19.4192649,NA,898350,898172,NA,NA,NA,NA,NA,NA,288,0,0,First-year Adult,First-year Adult,1,1,16.339,44.4
38521,859,86,MuristBas Duruz,2005,168,16/07/2005,1,7,6,NA,38.7,31.1,19.59883991,NA,898350,898172,NA,NA,NA,NA,NA,NA,288,0,0,First-year Adult,First-year Adult,1,1,16.339,44.4
38521,859,86,MuristBas Duruz,2005,168,16/07/2005,1,7,3,NA,40.9,31.3,20.98024741,NA,898350,898172,NA,NA,NA,NA,NA,NA,288,0,0,First-year Adult,First-year Adult,1,1,16.339,44.4
38521,859,86,MuristBas Duruz,2005,168,16/07/2005,1,7,7,NA,38.3,31.4,19.77227729,NA,898350,898172,NA,NA,NA,NA,NA,NA,288,0,0,First-year Adult,First-year Adult,1,1,16.339,44.4
38521,859,86,MuristBas Duruz,2005,168,16/07/2005,1,7,5,NA,39,29.5,17.77081154,NA,898350,898172,NA,NA,NA,NA,NA,NA,288,0,0,First-year Adult,First-year Adult,1,1,16.339,44.4
38525,869,107,Seiry,2005,172,16/07/2005,2,8,5,NA,40.3,31.8,21.33820624,NA,895018,M005226,NA,NA,NA,NA,NA,NA,298,0,0,First-year Adult,First-year Adult,1,1,17.422,19.3
38525,869,107,Seiry,2005,172,16/07/2005,2,8,6,NA,41.6,31.5,21.61290082,NA,895018,M005226,NA,NA,NA,NA,NA,NA,298,0,0,First-year Adult,First-year Adult,1,1,17.422,19.3
38525,869,107,Seiry,2005,172,16/07/2005,2,8,8,NA,42.5,31,21.38508299,NA,895018,M005226,NA,NA,NA,NA,NA,NA,298,0,0,First-year Adult,First-year Adult,1,1,17.422,19.3
38525,869,107,Seiry,2005,172,16/07/2005,2,8,7,NA,41.9,31.4,21.6307681,NA,895018,M005226,NA,NA,NA,NA,NA,NA,298,0,0,First-year Adult,First-year Adult,1,1,17.422,19.3
38532,840,153,Franex FrèresMoret,2005,179,15/07/2005,4,5,2,NA,38.6,30.6,18.92469025,NA,898161,NA,NA,NA,NA,NA,NA,NA,290,0,0,First-year Adult,NA,1,NA,18.359,23.8
38532,840,153,Franex FrèresMoret,2005,179,15/07/2005,4,5,3,NA,38.4,30.6,18.82663486,NA,898161,NA,NA,NA,NA,NA,NA,NA,290,0,0,First-year Adult,NA,1,NA,18.359,23.8
38532,840,153,Franex FrèresMoret,2005,179,15/07/2005,4,5,1,NA,38.9,29.7,17.96640239,NA,898161,NA,NA,NA,NA,NA,NA,NA,290,0,0,First-year Adult,NA,1,NA,18.359,23.8
38532,840,153,Franex FrèresMoret,2005,179,15/07/2005,4,5,5,NA,40.5,30.7,19.98620771,NA,898161,NA,NA,NA,NA,NA,NA,NA,290,0,0,First-year Adult,NA,1,NA,18.359,23.8
38532,840,153,Franex FrèresMoret,2005,179,15/07/2005,4,5,4,NA,39.1,29.6,17.93737146,NA,898161,NA,NA,NA,NA,NA,NA,NA,290,0,0,First-year Adult,NA,1,NA,18.359,23.8
38534,828,24,Corcelles CimAlpes,2005,181,11/04/2005,1,7,2,2,36.2,31.9,19.28806047,NA,M000376,M001377,NA,NA,NA,NA,NA,NA,292,0,0,First-year Adult,First-year Adult,1,1,18.596,27.7
38534,828,24,Corcelles CimAlpes,2005,181,11/04/2005,1,7,1,1,39.1,30.4,18.92006164,NA,M000376,M001377,NA,NA,NA,NA,NA,NA,292,0,0,First-year Adult,First-year Adult,1,1,18.596,27.7
38534,828,24,Corcelles CimAlpes,2005,181,11/04/2005,1,7,3,1,36.9,32,19.7844939,NA,M000376,M001377,NA,NA,NA,NA,NA,NA,292,0,0,First-year Adult,First-year Adult,1,1,18.596,27.7
38534,828,24,Corcelles CimAlpes,2005,181,11/04/2005,1,7,4,4,36.8,31.8,19.48501215,NA,M000376,M001377,NA,NA,NA,NA,NA,NA,292,0,0,First-year Adult,First-year Adult,1,1,18.596,27.7
38534,828,24,Corcelles CimAlpes,2005,181,11/04/2005,1,7,5,5,37.1,32,19.89172692,NA,M000376,M001377,NA,NA,NA,NA,NA,NA,292,0,0,First-year Adult,First-year Adult,1,1,18.596,27.7
38534,861,91,Payerne Chomiau,2005,181,19/07/2005,1,7,1,NA,38.6,29.6,17.7079933,NA,898616,889552,NA,NA,NA,NA,NA,NA,306,0,0,First-year Adult,Older Adult,1,0,18.596,27.7
38534,861,91,Payerne Chomiau,2005,181,19/07/2005,1,7,2,NA,38.2,29.7,17.64309952,NA,898616,889552,NA,NA,NA,NA,NA,NA,306,0,0,First-year Adult,Older Adult,1,0,18.596,27.7
38534,861,91,Payerne Chomiau,2005,181,19/07/2005,1,7,5,NA,39.3,29.2,17.54514152,NA,898616,889552,NA,NA,NA,NA,NA,NA,306,0,0,First-year Adult,Older Adult,1,0,18.596,27.7
38534,861,91,Payerne Chomiau,2005,181,19/07/2005,1,7,4,NA,37.9,30.1,17.97921904,NA,898616,889552,NA,NA,NA,NA,NA,NA,306,0,0,First-year Adult,Older Adult,1,0,18.596,27.7
38534,861,91,Payerne Chomiau,2005,181,19/07/2005,1,7,3,NA,39.3,29.6,18.02912272,NA,898616,889552,NA,NA,NA,NA,NA,NA,306,0,0,First-year Adult,Older Adult,1,0,18.596,27.7
38538,844,65,Henniez Replan,2005,185,07/08/2005,2,5,1,NA,40.7,30.7,20.08490503,NA,M004409,X300498,NA,NA,NA,NA,NA,NA,297,0,0,Older Adult,First-year Adult,0,1,18.656,31.4
38538,844,65,Henniez Replan,2005,185,07/08/2005,2,5,3,NA,40.5,31,20.37872615,NA,M004409,X300498,NA,NA,NA,NA,NA,NA,297,0,0,Older Adult,First-year Adult,0,1,18.656,31.4
38538,844,65,Henniez Replan,2005,185,07/08/2005,2,5,5,NA,39.3,30.9,19.64753773,NA,M004409,X300498,NA,NA,NA,NA,NA,NA,297,0,0,Older Adult,First-year Adult,0,1,18.656,31.4
38538,844,65,Henniez Replan,2005,185,07/08/2005,2,5,2,NA,39.1,31.6,20.44323142,NA,M004409,X300498,NA,NA,NA,NA,NA,NA,297,0,0,Older Adult,First-year Adult,0,1,18.656,31.4
38540,1106,261,Suscévaz village,2005,187,18/08/2005,1,10,2,4,38.8,29.4,17.5600201,NA,874613,NA,NA,NA,NA,NA,NA,NA,289,0,0,Older Adult,NA,0,NA,18.606,45.8
38540,1106,261,Suscévaz village,2005,187,18/08/2005,1,10,7,4,39.3,31.1,19.90269789,19.5,874613,NA,NA,NA,NA,NA,NA,NA,289,0,0,Older Adult,NA,0,NA,18.606,45.8
38540,1106,261,Suscévaz village,2005,187,18/08/2005,1,10,1,4,38.6,29.2,17.23263264,NA,874613,NA,NA,NA,NA,NA,NA,NA,289,0,0,Older Adult,NA,0,NA,18.606,45.8
38540,1106,261,Suscévaz village,2005,187,18/08/2005,1,10,6,3,39.6,31,19.92586556,19.1,874613,NA,NA,NA,NA,NA,NA,NA,289,0,0,Older Adult,NA,0,NA,18.606,45.8
38540,1106,261,Suscévaz village,2005,187,18/08/2005,1,10,5,2,39.7,31,19.97618341,19.8,874613,NA,NA,NA,NA,NA,NA,NA,289,0,0,Older Adult,NA,0,NA,18.606,45.8
38540,1106,261,Suscévaz village,2005,187,18/08/2005,1,10,4,1,39.5,31,19.87554772,19.5,874613,NA,NA,NA,NA,NA,NA,NA,289,0,0,Older Adult,NA,0,NA,18.606,45.8
38551,853,78,Montagny-les-Monts,2005,198,11/08/2005,2,7,3,NA,40.6,30.5,19.7753571,NA,898923,894968,NA,NA,NA,NA,NA,NA,298,0,0,First-year Adult,First-year Adult,1,1,19.745,55.5
38551,853,78,Montagny-les-Monts,2005,198,11/08/2005,2,7,4,NA,40.9,31.1,20.71298584,NA,898923,894968,NA,NA,NA,NA,NA,NA,298,0,0,First-year Adult,First-year Adult,1,1,19.745,55.5
38551,853,78,Montagny-les-Monts,2005,198,11/08/2005,2,7,2,NA,41.7,30.7,20.57839164,NA,898923,894968,NA,NA,NA,NA,NA,NA,298,0,0,First-year Adult,First-year Adult,1,1,19.745,55.5
38829,890,49,Font,2006,111,06/05/2006,1,5,3,6,35.3,28.5,15.01284662,15,892465,877825,43,25.11111111,54,20,97,22.26575029,290,0,0,Older Adult,Older Adult,0,0,8.625,201
38829,890,49,Font,2006,111,06/05/2006,1,5,2,5,36.8,28.9,16.09318955,16,892465,877825,43,25.11111111,54,20,97,22.26575029,290,0,0,Older Adult,Older Adult,0,0,8.625,201
38829,890,49,Font,2006,111,06/05/2006,1,5,1,4,37.8,28.3,15.85124188,15.6,892465,877825,43,25.11111111,54,20,97,22.26575029,290,0,0,Older Adult,Older Adult,0,0,8.625,201
38829,890,49,Font,2006,111,06/05/2006,1,5,4,NA,37.9,29.6,17.38686389,16.8,892465,877825,43,25.11111111,54,20,97,22.26575029,290,0,0,Older Adult,Older Adult,0,0,8.625,201
38829,890,49,Font,2006,111,06/05/2006,1,5,5,NA,37,28.9,16.18065253,15.7,892465,877825,43,25.11111111,54,20,97,22.26575029,290,0,0,Older Adult,Older Adult,0,0,8.625,201
38831,885,34,Cugy S,2006,113,26/04/2006,1,7,1,5,38.5,30.3,18.5073658,18.8,M004171,877761,26,18.42857143,85,16.66666667,111,17.07936508,300,0,0,First-year Adult,Older Adult,1,0,8.945,207
38834,894,73,Mauguettaz,2006,116,22/05/2006,1,7,3,2,40.9,31,20.57999752,21,889972,895689,25,10.375,27,9.571428571,52,9.957760989,292,0,0,Older Adult,Older Adult,0,0,8.994,177.8
38834,894,73,Mauguettaz,2006,116,22/05/2006,1,7,2,1,40.3,30.4,19.50072849,20.2,889972,895689,25,10.375,27,9.571428571,52,9.957760989,292,0,0,Older Adult,Older Adult,0,0,8.994,177.8
38834,894,73,Mauguettaz,2006,116,22/05/2006,1,7,1,5,38.8,32.6,21.59064159,21.3,889972,895689,25,10.375,27,9.571428571,52,9.957760989,292,0,0,Older Adult,Older Adult,0,0,8.994,177.8
38834,894,73,Mauguettaz,2006,116,22/05/2006,1,7,5,4,39.3,31,19.77491204,20.4,889972,895689,25,10.375,27,9.571428571,52,9.957760989,292,0,0,Older Adult,Older Adult,0,0,8.994,177.8
38834,894,73,Mauguettaz,2006,116,22/05/2006,1,7,4,3,39.4,30.4,19.06522835,19.6,889972,895689,25,10.375,27,9.571428571,52,9.957760989,292,0,0,Older Adult,Older Adult,0,0,8.994,177.8
38834,894,73,Mauguettaz,2006,116,22/05/2006,1,7,6,NA,39.1,29.9,18.30280937,NA,889972,895689,25,10.375,27,9.571428571,52,9.957760989,292,0,0,Older Adult,Older Adult,0,0,8.994,177.8
38834,894,73,Mauguettaz,2006,116,22/05/2006,1,7,7,NA,38.9,30.7,19.19662913,NA,889972,895689,25,10.375,27,9.571428571,52,9.957760989,292,0,0,Older Adult,Older Adult,0,0,8.994,177.8
38834,880,27,Corcelles Favre,2006,116,01/05/2006,1,0,1,5,41.4,30.2,19.77028133,19.2,M000376,889272,17,19,58,16.125,75,16.77666667,293,0,0,Older Adult,Older Adult,0,0,8.994,177.8
38834,880,27,Corcelles Favre,2006,116,01/05/2006,1,0,2,4,39.1,30.8,19.42123363,18.4,M000376,889272,17,19,58,16.125,75,16.77666667,293,0,0,Older Adult,Older Adult,0,0,8.994,177.8
38834,1111,239,"Grandson Grand Clos, Grand Pré Nord",2006,116,03/06/2006,1,6,1,NA,39.2,31.9,20.88651852,NA,889804,NA,34,15.75,57,14.2,91,14.77912088,302,0,0,Older Adult,NA,0,NA,8.994,177.8
38834,1111,239,"Grandson Grand Clos, Grand Pré Nord",2006,116,03/06/2006,1,6,2,NA,37.2,31.8,19.69680576,NA,889804,NA,34,15.75,57,14.2,91,14.77912088,302,0,0,Older Adult,NA,0,NA,8.994,177.8
38834,1111,239,"Grandson Grand Clos, Grand Pré Nord",2006,116,03/06/2006,1,6,3,NA,38.6,32,20.69597464,NA,889804,NA,34,15.75,57,14.2,91,14.77912088,302,0,0,Older Adult,NA,0,NA,8.994,177.8
38834,1111,239,"Grandson Grand Clos, Grand Pré Nord",2006,116,03/06/2006,1,6,4,NA,38.1,31.4,19.6690278,NA,889804,NA,34,15.75,57,14.2,91,14.77912088,302,0,0,Older Adult,NA,0,NA,8.994,177.8
38836,893,66,Jeuss,2006,118,23/05/2006,1,6,1,6,39.9,31.4,20.59827321,21.1,M005235,M005236,37,28.14285714,72,21,109,23.42463958,285,0,0,Older Adult,First-year Adult,0,1,9.111,157.1
38836,893,66,Jeuss,2006,118,23/05/2006,1,6,5,3,40,30.8,19.8682697,19.2,M005235,M005236,37,28.14285714,72,21,109,23.42463958,285,0,0,Older Adult,First-year Adult,0,1,9.111,157.1
38836,893,66,Jeuss,2006,118,23/05/2006,1,6,4,2,40.2,31,20.22777262,19.2,M005235,M005236,37,28.14285714,72,21,109,23.42463958,285,0,0,Older Adult,First-year Adult,0,1,9.111,157.1
38836,893,66,Jeuss,2006,118,23/05/2006,1,6,3,1,39.2,31.2,19.97992609,18.7,M005235,M005236,37,28.14285714,72,21,109,23.42463958,285,0,0,Older Adult,First-year Adult,0,1,9.111,157.1
38836,893,66,Jeuss,2006,118,23/05/2006,1,6,6,4,39.9,31.1,20.20655587,19.5,M005235,M005236,37,28.14285714,72,21,109,23.42463958,285,0,0,Older Adult,First-year Adult,0,1,9.111,157.1
38836,893,66,Jeuss,2006,118,23/05/2006,1,6,2,7,40.3,31.1,20.40912786,20.9,M005235,M005236,37,28.14285714,72,21,109,23.42463958,285,0,0,Older Adult,First-year Adult,0,1,9.111,157.1
38837,884,32,Cournillens Goilles,2006,119,23/05/2006,2,4,1,1,36.4,29.4,16.47383329,15.6,889984,887328,52,24.88888889,86,21,138,22.46537842,290,0,0,Older Adult,Older Adult,0,0,8.918,153
38837,884,32,Cournillens Goilles,2006,119,23/05/2006,2,4,4,2,36,29.8,16.73915964,16.1,889984,887328,52,24.88888889,86,21,138,22.46537842,290,0,0,Older Adult,Older Adult,0,0,8.918,153
38837,884,32,Cournillens Goilles,2006,119,23/05/2006,2,4,2,3,37.3,28.6,15.97495047,16.7,889984,887328,52,24.88888889,86,21,138,22.46537842,290,0,0,Older Adult,Older Adult,0,0,8.918,153
38838,1112,261,Suscévaz village,2006,120,03/06/2006,1,3,3,NA,38.5,31.4,19.87552678,NA,874613,NA,28,17.8,48,18,76,17.92631579,292,0,0,Older Adult,NA,0,NA,8.904,153
38838,1112,261,Suscévaz village,2006,120,03/06/2006,1,3,2,NA,38.6,32,20.69597464,NA,874613,NA,28,17.8,48,18,76,17.92631579,292,0,0,Older Adult,NA,0,NA,8.904,153
38838,1112,261,Suscévaz village,2006,120,03/06/2006,1,3,1,NA,38.3,31.4,19.77227729,NA,874613,NA,28,17.8,48,18,76,17.92631579,292,0,0,Older Adult,NA,0,NA,8.904,153
38840,889,47,Etrabloz,2006,122,10/05/2006,1,9,3,1,39.5,30.6,19.36593951,19.9,881115,889182,9,19.75,64,19.28571429,73,19.34295499,292,0,0,Older Adult,Older Adult,0,0,9.278,151.2
38840,889,47,Etrabloz,2006,122,10/05/2006,1,9,1,2,38.9,31.1,19.7001259,19.6,881115,889182,9,19.75,64,19.28571429,73,19.34295499,292,0,0,Older Adult,Older Adult,0,0,9.278,151.2
38840,889,47,Etrabloz,2006,122,10/05/2006,1,9,2,3,39.4,31.2,20.08186449,20.7,881115,889182,9,19.75,64,19.28571429,73,19.34295499,292,0,0,Older Adult,Older Adult,0,0,9.278,151.2
38841,903,122,Villeneuve LaVillaire,2006,123,29/05/2006,1,7,5,NA,40.5,30.7,19.98620771,NA,889691,889776,62,21.2,63,18.77777778,125,19.9792,297,0,0,Older Adult,Older Adult,0,0,9.584,150.1
38841,903,122,Villeneuve LaVillaire,2006,123,29/05/2006,1,7,4,NA,40,30.2,19.10172109,NA,889691,889776,62,21.2,63,18.77777778,125,19.9792,297,0,0,Older Adult,Older Adult,0,0,9.584,150.1
38841,903,122,Villeneuve LaVillaire,2006,123,29/05/2006,1,7,2,NA,40.4,30.7,19.93685904,NA,889691,889776,62,21.2,63,18.77777778,125,19.9792,297,0,0,Older Adult,Older Adult,0,0,9.584,150.1
38841,903,122,Villeneuve LaVillaire,2006,123,29/05/2006,1,7,3,NA,40,30.7,19.7394644,NA,889691,889776,62,21.2,63,18.77777778,125,19.9792,297,0,0,Older Adult,Older Adult,0,0,9.584,150.1
38841,903,122,Villeneuve LaVillaire,2006,123,29/05/2006,1,7,1,NA,40.8,30.1,19.35493765,NA,889691,889776,62,21.2,63,18.77777778,125,19.9792,297,0,0,Older Adult,Older Adult,0,0,9.584,150.1
38841,903,122,Villeneuve LaVillaire,2006,123,29/05/2006,1,7,6,NA,41.3,30.2,19.72252703,NA,889691,889776,62,21.2,63,18.77777778,125,19.9792,297,0,0,Older Adult,Older Adult,0,0,9.584,150.1
38841,903,122,Villeneuve LaVillaire,2006,123,29/05/2006,1,7,7,NA,40.5,30,19.08517537,NA,889691,889776,62,21.2,63,18.77777778,125,19.9792,297,0,0,Older Adult,Older Adult,0,0,9.584,150.1
38842,902,105,Sauge,2006,124,30/05/2006,1,7,7,4,40.4,32.9,22.89664145,22.8,M005246,889377,48,23.16666667,62,17.54545455,110,19.99834711,303,0,0,Older Adult,Older Adult,0,0,9.984,120.6
38842,902,105,Sauge,2006,124,30/05/2006,1,7,2,6,39.5,30.6,19.36593951,19.4,M005246,889377,48,23.16666667,62,17.54545455,110,19.99834711,303,0,0,Older Adult,Older Adult,0,0,9.984,120.6
38842,902,105,Sauge,2006,124,30/05/2006,1,7,6,3,40.4,32.7,22.61910896,22,M005246,889377,48,23.16666667,62,17.54545455,110,19.99834711,303,0,0,Older Adult,Older Adult,0,0,9.984,120.6
38842,902,105,Sauge,2006,124,30/05/2006,1,7,1,5,39.6,30.5,19.28827934,19,M005246,889377,48,23.16666667,62,17.54545455,110,19.99834711,303,0,0,Older Adult,Older Adult,0,0,9.984,120.6
38842,902,105,Sauge,2006,124,30/05/2006,1,7,3,7,38.7,30.6,18.97371795,19.9,M005246,889377,48,23.16666667,62,17.54545455,110,19.99834711,303,0,0,Older Adult,Older Adult,0,0,9.984,120.6
38842,902,105,Sauge,2006,124,30/05/2006,1,7,5,2,39.9,32.9,22.61326717,21.9,M005246,889377,48,23.16666667,62,17.54545455,110,19.99834711,303,0,0,Older Adult,Older Adult,0,0,9.984,120.6
38842,902,105,Sauge,2006,124,30/05/2006,1,7,4,1,40.6,32.6,22.59226929,22.1,M005246,889377,48,23.16666667,62,17.54545455,110,19.99834711,303,0,0,Older Adult,Older Adult,0,0,9.984,120.6
38842,882,28,Corcelles GDLV,2006,124,29/05/2006,2,7,3,7,39.6,30.1,18.78567478,19,M001396,889829,32,19,86,15.22222222,118,16.24670433,310,0,0,First-year Adult,Older Adult,1,0,9.984,120.6
38842,882,28,Corcelles GDLV,2006,124,29/05/2006,2,7,2,6,40.2,28.9,17.58006032,17.9,M001396,889829,32,19,86,15.22222222,118,16.24670433,310,0,0,First-year Adult,Older Adult,1,0,9.984,120.6
38842,882,28,Corcelles GDLV,2006,124,29/05/2006,2,7,1,5,39.7,29.8,18.45957327,18.2,M001396,889829,32,19,86,15.22222222,118,16.24670433,310,0,0,First-year Adult,Older Adult,1,0,9.984,120.6
38843,883,31,Corges,2006,125,30/05/2006,1,7,1,2,41.6,30,19.60353816,19.1,895818,M005160,37,22.625,21,20.83333333,58,21.9762931,307,0,0,Older Adult,Older Adult,0,0,10.359,122.9
38843,883,31,Corges,2006,125,30/05/2006,1,7,2,3,36,30.2,17.19154898,16.9,895818,M005160,37,22.625,21,20.83333333,58,21.9762931,307,0,0,Older Adult,Older Adult,0,0,10.359,122.9
38843,883,31,Corges,2006,125,30/05/2006,1,7,7,1,38.9,31.2,19.82701849,19.9,895818,M005160,37,22.625,21,20.83333333,58,21.9762931,307,0,0,Older Adult,Older Adult,0,0,10.359,122.9
38843,883,31,Corges,2006,125,30/05/2006,1,7,5,4,37.3,29.2,16.652259,16.6,895818,M005160,37,22.625,21,20.83333333,58,21.9762931,307,0,0,Older Adult,Older Adult,0,0,10.359,122.9
38843,883,31,Corges,2006,125,30/05/2006,1,7,4,2,39.6,30.9,19.79751894,19.5,895818,M005160,37,22.625,21,20.83333333,58,21.9762931,307,0,0,Older Adult,Older Adult,0,0,10.359,122.9
38844,1110,205,Orbe Bochuz,2006,126,16/05/2006,1,6,5,NA,38.9,29.5,17.72524536,NA,M001624,NA,22,13.875,10,10.75,32,12.8984375,300,0,0,First-year Adult,NA,1,NA,10.649,124.4
38844,1110,205,Orbe Bochuz,2006,126,16/05/2006,1,6,3,NA,40,31.1,20.25719887,NA,M001624,NA,22,13.875,10,10.75,32,12.8984375,300,0,0,First-year Adult,NA,1,NA,10.649,124.4
38844,1110,205,Orbe Bochuz,2006,126,16/05/2006,1,6,1,NA,39.3,31.2,20.03089529,NA,M001624,NA,22,13.875,10,10.75,32,12.8984375,300,0,0,First-year Adult,NA,1,NA,10.649,124.4
38844,1110,205,Orbe Bochuz,2006,126,16/05/2006,1,6,6,NA,37.4,29.5,17.04175261,NA,M001624,NA,22,13.875,10,10.75,32,12.8984375,300,0,0,First-year Adult,NA,1,NA,10.649,124.4
38844,1110,205,Orbe Bochuz,2006,126,16/05/2006,1,6,2,NA,39.7,30.6,19.4639949,NA,M001624,NA,22,13.875,10,10.75,32,12.8984375,300,0,0,First-year Adult,NA,1,NA,10.649,124.4
38844,1110,205,Orbe Bochuz,2006,126,16/05/2006,1,6,4,NA,39.5,30.3,18.9880766,NA,M001624,NA,22,13.875,10,10.75,32,12.8984375,300,0,0,First-year Adult,NA,1,NA,10.649,124.4
38845,895,82,Morens_old,2006,127,10/05/2006,1,0,1,NA,40.2,31.2,20.48961808,NA,898630,889131,11,11,10,9,21,10.04761905,303,0,0,Older Adult,Older Adult,0,0,10.732,154.1
38847,886,41,Domdidier Jordan,2006,129,13/07/2006,2,5,1,4,38.2,31.4,19.72065254,19.8,M005170,898313,11,12.16666667,17,10,28,10.85119048,296,0,0,First-year Adult,Older Adult,1,0,10.938,90.9
38847,886,41,Domdidier Jordan,2006,129,13/07/2006,2,5,3,6,38.2,31.1,19.34562492,19.9,M005170,898313,11,12.16666667,17,10,28,10.85119048,296,0,0,First-year Adult,Older Adult,1,0,10.938,90.9
38847,886,41,Domdidier Jordan,2006,129,13/07/2006,2,5,7,4,37.2,29.4,16.83589556,17.6,M005170,898313,11,12.16666667,17,10,28,10.85119048,296,0,0,First-year Adult,Older Adult,1,0,10.938,90.9
38847,886,41,Domdidier Jordan,2006,129,13/07/2006,2,5,2,5,38.3,31.7,20.15189635,20.6,M005170,898313,11,12.16666667,17,10,28,10.85119048,296,0,0,First-year Adult,Older Adult,1,0,10.938,90.9
38847,886,41,Domdidier Jordan,2006,129,13/07/2006,2,5,6,3,37.2,29.9,17.41341454,17.9,M005170,898313,11,12.16666667,17,10,28,10.85119048,296,0,0,First-year Adult,Older Adult,1,0,10.938,90.9
38847,886,41,Domdidier Jordan,2006,129,13/07/2006,2,5,4,1,37.9,30.2,18.09888073,18.5,M005170,898313,11,12.16666667,17,10,28,10.85119048,296,0,0,First-year Adult,Older Adult,1,0,10.938,90.9
38847,886,41,Domdidier Jordan,2006,129,13/07/2006,2,5,5,2,36.7,30.2,17.5258291,18.2,M005170,898313,11,12.16666667,17,10,28,10.85119048,296,0,0,First-year Adult,Older Adult,1,0,10.938,90.9
38850,878,3,Autavaux TV,2006,132,31/05/2006,1,7,3,NA,38.1,29.9,17.83470683,18.8,M005001,877393,0,0,0,na,0,NA,NA,0,0,Older Adult,Older Adult,0,0,11.752,97.1
38850,878,3,Autavaux TV,2006,132,31/05/2006,1,7,4,4,38.3,29,16.86527364,NA,M005001,877393,0,0,0,na,0,NA,NA,0,0,Older Adult,Older Adult,0,0,11.752,97.1
38850,878,3,Autavaux TV,2006,132,31/05/2006,1,7,6,5,37.6,29,16.55703104,NA,M005001,877393,0,0,0,na,0,NA,NA,0,0,Older Adult,Older Adult,0,0,11.752,97.1
